Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,Dual,Models,32GB 3GB RAM,_1,_1_1,SAR,Quad,64GB 4GB RAM,128GB 4GB RAM,128GB 6GB RAM,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Talk time_1,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Keyboard,Browser,Alert types,Clock,Alarm,Languages
b'alcatel',b'alcatel OT-903',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot903.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - OT-903D',b'HSDPA 900 / 2100',,b'HSPA 7.2/5.76 Mbps',"b'2012, August. Released 2012, August'",b'Discontinued',b'110 x 57.6 x 12.5 mm (4.33 x 2.27 x 0.49 in)',b'114 g (4.02 oz)',,"b'Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~38.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Android 2.3 (Gingerbread)',b'Mediatek MT6573 (65 nm)',b'650 MHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'150MB',b'GSM 850 / 900 / 1800 / 1900 - OT-903',,,b'Yes',b'2 MP',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion 1300 mAh battery',,"b'Black, Pure White, Fuschia, Cherry Red'",b'About 50 EUR',,,,b'HSDPA 850 / 1900 / 2100',b'MP3/AAC+/WAV/WMA player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input',b'0.89 W/kg (head) \xc2\xa0 \xc2\xa0 0.77 W/kg (body)',,,,,,,,,,,,,,b'Up to 300 h (2G) / Up to 300 h (3G)',b'Up to 11 h (2G) / Up to 6 h 30 min (3G)',,,,,,,,,b'0.89 W/kg (head) \xc2\xa0 \xc2\xa0 0.77 W/kg (body)',,,,,,,,,,,
b'alcatel',b'alcatel OT-838',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot838.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2012, April. Released 2012, June'",b'Discontinued',b'115 x 61 x 12.5 mm (4.53 x 2.40 x 0.49 in)',b'101 g (3.56 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",,,b'208 MHz',,b'microSDHC (dedicated slot)',b'2MB',b'No',,,b'Yes',b'2 MP',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, Ocean Blue, Red, Lavender'",b'About 60 EUR',,,,b'Facebook integration MP4/H.264 player MP3 player Organizer Predictive text input',,,,,,,,,,,b'Class 12',b'Class 12',,,,b'Up to 530 h',b'Up to 7 h',,b'Yes',b'Yes',"b'SMS, MMS, Email, Push Email, IM'",b'No',"b'Yes, MIDP 2.1'",,,,,,,,,b'QWERTY',,,,,
b'alcatel',b'alcatel OT-668',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot668.jpg',b'GSM',b'GSM 850 / 1900',,,,"b'Exp. announcement 2012, August. Released 2012, August'",b'Discontinued',b'92.5 x 46 x 17.2 mm (3.64 x 1.81 x 0.68 in)',b'76 g (2.68 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'1.77 inches, 9.9 cm2 (~23.2% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,,b'104 MHz',,b'microSDHC (dedicated slot)',b'2MB',b'GSM 900 / 1800',,,b'Yes',b'2 MP',,,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 650 mAh battery',,"b'Black, Cherry Red, Aubergine'",b'About 50 EUR',,,,b'No',"b'Facebook, Twitter applications ONE TOUCH Apps store Organizer Predictive text input'",,,,,,,,,,b'Class 12',b'No',,,,b'Up to 400 h',b'Up to 6 h',,b'Yes',b'Yes',"b'SMS, MMS, Email'",b'No',b'Yes',,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-605',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot605.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2012, August. Released 2012, August'",b'Discontinued',b'98 x 54 x 12.7 mm (3.86 x 2.13 x 0.5 in)',b'-',,b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.4 inches, 17.8 cm2 (~33.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,b'104 MHz',,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 850 mAh battery',,"b'Cherry Red, Raven'",,,,,b'Facebook application Weather forecast ONE TOUCH Apps store Organizer Predictive text input',,,,,,,,,,,b'Class 12',b'No',,,,b'Up to 560 h',b'Up to 7 h 40 min',,b'Yes',b'Yes',"b'SMS, MMS'",b'No',b'No',,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-986',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot986.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2012, May. Released 2012, August'",b'Discontinued',"b'130 x 70 x 9.8 mm, 87.2 cc (5.12 x 2.76 x 0.39 in)'",b'-',,b'Mini-SIM',"b'IPS LCD,'","b'4.5 inches, 55.8 cm2 (~61.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~326 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'TI OMAP 4460',b'Dual-core 1.5 GHz Cortex-A9',b'PowerVR SGX540',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial/commands Predictive text input',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion 1800 mAh battery',,b'Black',b'About 250 EUR',,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-991',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot991.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA 7.2/0.384 Mbps',"b'2012, February. Released 2012, Q3'",b'Discontinued',b'122 x 68 x 10.8 mm (4.80 x 2.68 x 0.43 in)',b'131.3 g (4.62 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'4.0 inches, 47.6 cm2 (~57.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~144 ppi density)'",b'Android 2.3 (Gingerbread)',b'Mediatek MT6573 (65 nm)',b'800 MHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'150MB',b'HSDPA 850 / 1700 / 2100',,b'LED flash',b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1500 mAh battery',,"b'Black, White'",b'About 130 EUR',,,,b'MP3/AAC+/WAV/WMA player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input',,,,,,,,b'Yes',,,,,,,,b'Up to 400 h',b'Up to 12 h (2G) / Up to 10 h (3G)',,,,,,,,,b'0.54 W/kg (head) \xc2\xa0 \xc2\xa0 0.84 W/kg (body)',,,,,,,,,,,
b'alcatel',b'alcatel OT-916',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot916.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 7.2/0.384 Mbps',"b'2012, April. Released 2012, April'",b'Discontinued',b'117 x 64.8 x 11.6 mm (4.61 x 2.55 x 0.46 in)',b'126 g (4.44 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.6 inches, 20.9 cm2 (~27.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio'",b'Android 2.3 (Gingerbread)',b'Mediatek MT6573 (65 nm)',b'650 MHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'150MB',b'No',,b'LED flash',b'Yes',b'3.15 MP',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1500 mAh battery',,"b'Black, White'",b'About 120 EUR',,,,b'MP3/AAC+/WAV/WMA player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,b'Up to 650 h',b'Up to 8 h',,,,,,,,,b'0.79 W/kg (head) \xc2\xa0 \xc2\xa0 0.87 W/kg (body)',,,,,,b'QWERTY',,,,,
b'alcatel',b'alcatel OT-720',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot720.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2012, April. Released 2012, April'",b'Discontinued',b'104 x 58 x 12 mm (4.09 x 2.28 x 0.47 in)',b'93 g (3.28 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~40.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,b'104 MHz',,b'microSDHC (dedicated slot)',b'2MB',b'No',,,b'Yes',b'2 MP',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, Pure white, Lilac'",b'About 60 EUR',,,,b'MP3 player Organizer Voice memo Predictive text input',,,,,,,,,,,b'Class 12',b'No',,,,b'Up to 650 h',b'Up to 9 h',,b'Yes',b'Yes',"b'SMS, MMS, Email'",b'No',"b'Yes, MIDP 2.1'",,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-902',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot902.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 7.2/0.384 Mbps',"b'2012, June. Released 2012, June'",b'Discontinued',b'115 x 61 x 10.4 mm (4.53 x 2.40 x 0.41 in)',b'103.2 g (3.63 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",,,b'611 MHz',,b'microSDHC (dedicated slot)',b'50MB',b'No',,,b'Yes',b'3.15 MP',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP'",b'No',,"b'FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 1000 mAh battery',,"b'White, Black, Cherry red'",b'About 50 EUR',,,,b'Facebook integration MP4/H.264 player MP3 player Organizer Predictive text input',,,,,,,,,,,,,,,,b'Up to 800 h',b'Up to 10 h (2G) / Up to 5 h 40 min (3G)',b'Up to 20 h',b'Yes',b'Yes',"b'SMS, MMS, Email, Push Email, IM'",b'No',"b'Yes, MIDP 2.1'",,,,,,,,,b'QWERTY',,,,,
b'alcatel',b'alcatel OT-819 Soul',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-819-soul.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2 (Alcatel OT-819D only)',,,,b'2012. Released 2012',b'Discontinued',b'115 x 61 x 13 mm (4.53 x 2.40 x 0.51 in)',b'103 g (3.63 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by) - Alcatel OT-819D only'","b'TFT resistive touchscreen, 256K colors'","b'2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSD (dedicated slot)',,b'No',,,b'Yes',b'2 MP',,,b'Yes',,"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',b'No',,"b'Stereo FM radio, RDS'",b'Proprietary',b'',b'Removable Li-Ion battery',,"b'Black, White'",,,,,b'SNS applications MP4H.263 player MP3 player Organizer Predictive text input',,b'1.00 W/kg (head) \xc2\xa0 \xc2\xa0 0.70 W/kg (body)',,,,,,,,,b'Yes',b'Yes',,,,,,,b'Yes',b'Yes',"b'SMS, MMS, Email'",b'No',b'Yes',,,,,,,,,b'QWERTY',,,,,
b'alcatel',b'alcatel OT-870',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot870.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 7.2/0.384 Mbps',"b'2012, March. Released 2012, March'",b'Discontinued',b'106 x 58 x 12.3 mm (4.17 x 2.28 x 0.48 in)',b'126.8 g (4.44 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~20.1% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~200 ppi density)'",,,b'650 MHz',,b'microSDHC (dedicated slot)',b'50MB',b'HSDPA 850 / 1900 / 2100',,,b'Yes',b'2 MP',,,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'A-GPS only (OT-871S model)',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 850 mAh battery',,"b'Black, Cherry red, Pure white'",,,,,b'No',b'MP4/H.264 player MP3 player Organizer Predictive text input',,,,,,,,,,,,,,,b'Up to 600 h',b'Up to 8 h',,b'Yes',b'Yes',"b'SMS, MMS, Email, Push Email, IM'",b'No',"b'Yes, MIDP 2.0'",,,,,,,,,b'QWERTY',,,,,
b'alcatel',b'alcatel OT-595',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot595.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2012, April. Released 2012, April'",b'Discontinued',b'88 x 58 x 15.5 mm (3.46 x 2.28 x 0.61 in)',b'101 g (3.56 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~24.7% screen-to-body ratio)'",b'220 x 176 pixels (~141 ppi density)',,,b'104 MHz',,b'microSDHC (dedicated slot)',b'2MB',b'No',,,b'No',b'2 MP',,,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB',b'',b'Removable Li-Ion 850 mAh battery',,"b'Cherry Red, Fuchsia, Turquoise, Silver'",,,,,"b'Facebook, Twitter apps MP3 player Organizer Predictive text input'",,,,,,,,,,,b'Class 12',b'No',,,,b'Up to 560 h',b'Up to 7 h 40 min',,b'Yes',b'Yes',"b'SMS, MMS, Email, Push Email, IM'",b'No',"b'Yes, MIDP 2.0'",,,,,,,,,b'QWERTY',,,,,
b'alcatel',b'alcatel OT-358',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot358.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2012, April. Released 2012, September'",b'Discontinued',b'106 x 58 x 11.9 mm (4.17 x 2.28 x 0.47 in)',b'76 g (2.68 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~20.5% screen-to-body ratio)'",b'220 x 176 pixels (~141 ppi density)',,,b'52 MHz',,b'microSDHC (dedicated slot)',b'0.8MB',b'Flashlight',,,b'No',b'VGA',,,b'Yes',b'Yes',b'No',b'No',b'No',,"b'Stereo FM radio, RDS'",b'microUSB',b'',b'Removable Li-Ion 650 mAh battery',,"b'Black, White, Cherry Red'",b'About 20 EUR',,,,b'No',b'MP3 player Organizer Predictive text input',,,,,,,,,,b'Class 10',b'No',,,,b'Up to 450 h',b'Up to 6 h',,b'Yes',b'Yes',"b'SMS, MMS, Email'",b'Yes',b'No',,,,,,,,,b'QWERTY',,,,,
b'alcatel',b'alcatel OT-310',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot310.jpg',b'GSM',b'GSM 850 / 1900',,,,"b'2012, February. Released 2012, February'",b'Discontinued',b'103 x 58 x 11.9 mm (4.06 x 2.28 x 0.47 in)',b'76 g (2.68 oz)',,b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~17.1% screen-to-body ratio)'",b'160 x 128 pixels (~114 ppi density)',,,b'52 MHz',,b'microSD (dedicated slot)',b'0.4MB',b'GSM 900 / 1800',,,,,,,b'Yes',b'No',b'No',b'No',b'No',,"b'Stereo FM radio, RDS'",b'miniUSB',b'',b'Removable Li-Ion 500 mAh battery',,"b'Cherry Red, Silver, Fuchsia'",,,,,b'No',b'Organizer Predictive text input',,,,,,,,,,b'Class 10',b'No',,,,b'Up to 250 h',b'Up to 4 h 30 min',,b'Yes',b'Yes',"b'SMS, MMS, Email'",b'Yes',b'No',,,,,,,,,b'QWERTY',,,,,
b'alcatel',b'alcatel OT-318D',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot318d.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2012, January. Released 2012, January'",b'Discontinued',b'109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in)',b'71 g (2.50 oz)',,b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~20.3% screen-to-body ratio)'",b'120 x 160 pixels (~114 ppi density)',,,b'52 MHz',,b'microSD (dedicated slot)',b'0.2MB',b'Flashlight',,,b'No',b'VGA',,,b'Yes',b'Yes',b'No',b'2.0',b'No',,"b'FM radio, RDS'",b'microUSB',b'',b'Removable Li-Ion 650 mAh battery',,"b'White, Deep Red, Black'",,,,,b'No',b'Organizer Predictive text input',,,,,,,,,,b'Class 10',b'No',,,,b'Up to 270 h',b'Up to 7 h',,b'Yes',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-317D',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot317d.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2012, March. Released 2012, March'",b'Discontinued',b'109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in)',b'71 g (2.50 oz)',,b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~20.3% screen-to-body ratio)'",b'120 x 160 pixels (~114 ppi density)',,,b'52 MHz',,b'microSD (dedicated slot)',b'0.2MB',b'Flashlight',,,b'No',b'VGA',,,b'Yes',b'Yes',b'No',b'No',b'No',,"b'FM radio, RDS'",b'microUSB',b'',b'Removable Li-Ion 650 mAh battery',,"b'White, Deep Red, Black'",,,,,b'No',b'Organizer Predictive text input',,,,,,,,,,b'Class 10',b'No',,,,b'Up to 270 h',b'Up to 7 h',,b'Yes',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-308',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot308.jpg',b'GSM',b'GSM 850 / 1900',,,,"b'2012, February. Released 2012, February'",b'Discontinued',b'109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in)',b'69 g (2.43 oz)',,b'Mini-SIM',"b'TFT, 65K colors'","b'1.5 inches, 7.3 cm2 (~14.5% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,,b'52 MHz',,b'microSD (dedicated slot)',b'1MB',b'GSM 900 / 1800',,,b'No',b'VGA',,,b'Yes',b'Yes',b'No',b'No',b'No',,"b'FM radio, RDS'",b'microUSB',b'',b'Removable Li-Ion 500 mAh battery',,"b'White, Deep Red, Black'",b'About 30 EUR',,,,b'Flashlight',b'Organizer Predictive text input',,,,,,,,,,b'Class 10',b'No',,,,b'Up to 340 h',b'Up to 4 h 30 min',,b'Yes',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-282',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot282.jpg',b'GSM',b'GSM 850 / 1900',,,,"b'2011, December. Released 2011, December'",b'Discontinued',b'110 x 56.5 x 13.5 mm (4.33 x 2.22 x 0.53 in)',b'88 g (3.10 oz)',,b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~16.4% screen-to-body ratio)'",b'160 x 128 pixels (~114 ppi density)',,,b'52 MHz',,b'No',,b'GSM 900 / 1800',,,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'FM radio',b'microUSB',b'',b'Removable Li-Ion 1000 mAh battery',,"b'White, Seal Brown, Abyss'",b'About 60 EUR',,,,b'No',b'SOS emergency help Organizer Predictive text input',,,,,,,,,,b'No',b'No',,,,b'Up to 700 h',b'Up to 10 h',,b'Yes',b'Yes',b'SMS',b'No',b'No',,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-292',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot292.jpg',b'GSM',b'GSM 850 / 1900',,,,"b'2012, February. Released 2012, February'",b'Discontinued',b'94 x 45 x 18 mm (3.70 x 1.77 x 0.71 in)',b'67 g (2.36 oz)',,b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~24.1% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,b'78 MHz',,b'No',,b'GSM 900 / 1800',,,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'FM radio',b'microUSB',b'',b'Removable Li-Ion 500 mAh battery',,"b'Black, Pure White, Cherry Red, Silver, Violet'",,,,,b'No',b'Organizer Predictive text input',,,,,,,,,,b'No',b'No',,,,b'Up to 250 h',b'Up to 4 h',,b'Yes',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-228',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot228.jpg',b'GSM',b'GSM 850 / 1900',,,,"b'2012, January. Released 2012, January'",b'Discontinued',b'106 x 46 x 14.4 mm (4.17 x 1.81 x 0.57 in)',b'63 g (2.22 oz)',,b'Mini-SIM',"b'TFT, 65K colors'","b'1.45 inches, 6.8 cm2 (~13.9% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~125 ppi density)'",,,b'78 MHz',,b'No',,b'GSM 900 / 1800',,,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'FM radio',b'microUSB',b'',b'Removable Li-Ion 500 mAh battery',,"b'Titanium Grey, Cherry  Red, Acid Green'",b'About 20 EUR',,,,b'Flashlight',b'Organizer Predictive text input',,,,,,,,,,b'No',b'No',,,,b'Up to 500 h',b'Up to 8 h',,b'Yes',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,,,,,,,
b'alcatel',b'alcatel OT-985',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch985.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 14.4/5.76 Mbps',"b'2012, March. Released 2012, April'",b'Discontinued',"b'116 x 61.8 x 12.5 mm, 87.2 cc (4.57 x 2.43 x 0.49 in)'",b'136 g (4.80 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~50.9% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3.6 (Gingerbread)',b'Mediatek MT6573 (65 nm)',b'650 MHz Cortex-A9',b'PowerVR SGX531',"b'microSDHC (dedicated slot), 2 GB included'",b'512MB 256MB RAM',b'MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Document viewer Voice memo Predictive text input',,b'LED flash',b'480p@30fps',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1300 mAh battery',,"b'Black, White, Cherry red'",b'About 110 EUR',,,,,,,,,,,,b'VGA',,,,,,,,b'Up to 640 h (2G) / Up to 420 h (3G)',b'Up to 11 h (2G) / Up to 6 h 30 min (3G)',,,,,,,,,b'0.96 W/kg (head) \xc2\xa0 \xc2\xa0 1.12 W/kg (body)',,,,,,,,,,,
b'alcatel',b'alcatel OT-915',b'https://fdn2.gsmarena.com/vv/bigpic/alcatel-915.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA',"b'2012, February. Released 2012, Q2'",b'Discontinued',b'119 x 58 x 11.9 mm (4.69 x 2.28 x 0.47 in)',b'123.4 g (4.34 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~35.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Android 2.3 (Gingerbread)',,,,b'microSDHC (dedicated slot)',,b'No',,b'LED flash',b'Yes',"b'5 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion battery',,b'Black',,,,,b'MP3/AAC+/WAV player MP4/H.264 player Organizer Document viewer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'QWERTY',,,,,
