Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE
b'oppo',b'Oppo R1x',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-r1c-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 4.5',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',"b'1, 3, 7'",,"b'HSPA, LTE'","b'2015, January. Released 2015, January'",b'Discontinued',b'140.6 x 70.1 x 6.8 mm (5.54 x 2.76 x 0.27 in)',b'130 g (4.59 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~69.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 4.4 (KitKat), ColorOS 2'",b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',b'microSDXC (uses shared SIM slot)',b'16GB 2GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Po 2420 mAh, non-removable'",,"b'Dark blue, White'",b'R8206',b'About 340 EUR',,,,,,,,,,,,b'Basemark OS II 2.0: 753Basemark X: 4018',"b'Contrast ratio: 836 (nominal), 2.281 (sunlight)'",b'Photo / Video',b'Voice 66dB / Noise 66dB / Ring 69dB',b'Endurance rating 56h',,,,,,,,b'Noise -93.5dB / Crosstalk -94.7dB',,,b'5 MP',,,b'Up to 250 h',b'Up to 8 h',,,
b'oppo',b'Oppo U3',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-u3-new.jpg',b'GSM / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'TD-SCDMA',"b'38, 39, 40, 41'",,"b'HSPA, LTE'","b'2015, January. Released 2015, April'",b'Discontinued',b'156.8 x 81 x 8 mm (6.17 x 3.19 x 0.31 in)',b'195 g (6.88 oz)',"b'Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.9 inches, 93.9 cm2 (~74.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~377 ppi density)'","b'Android 4.4.4 (KitKat), ColorOS 2'",b'Mediatek MT6752 (28 nm)',b'Octa-core 1.7 GHz Cortex-A53',b'Mali-T760MP2',b'microSDHC (dedicated slot)',b'16GB 2GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, AF'",b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'","b'Fast charging 20W, 75% in 30 min (advertised) VOOC'","b'White, Black'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,b'Up to 400 h (3G)',b'Up to 10 h (3G)',,b'Yes',b'Yes'
b'oppo',b'Oppo R5',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-r5-new1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'eMMC 4.5',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',"b'1, 3, 4, 7, 8, 17, 20, 28, 40'",,"b'HSPA, LTE Cat4 150/50 Mbps'","b'2014, October. Released 2014, December'",b'Discontinued',b'148.9 x 74.5 x 4.9 mm (5.86 x 2.93 x 0.19 in)',b'155 g (5.47 oz)',b'Micro-SIM',b'AMOLED',"b'5.2 inches, 74.9 cm2 (~67.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~423 ppi density)'","b'Android 4.4.4 (KitKat), ColorOS 2'",b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',b'No',b'16GB 2GB RAM',,"b'LED flash, panorama, HDR'","b'1080p@60fps, 720p@120fps'","b'13 MP, f/2.0, 1/3.1"", 1.12\xc2\xb5m, AF'",,b'',b'Yes',b'No',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Po 2000 mAh, non-removable'","b'Fast charging 20W, 75% in 30 min (advertised) VOOC'","b'Silver, Gold'",b'R8106',b'About 400 EUR',,b'Corning Gorilla Glass 3',,,,,,,,,,b'Basemark OS II 2.0: 710Basemark X: 4855',,b'Photo / Video',,b'Endurance rating 38h',,,,,,,,,,,"b'5 MP, f/2.5'",,,,,,,
b'oppo',b'Oppo N3',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-n3-new1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.0',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',"b'1, 3, 4, 7, 8, 17, 20, 28, 40'",,"b'HSPA, LTE'","b'2014, October. Released 2015, January'",b'Discontinued',b'161.2 x 77 x 9.9 mm (6.35 x 3.03 x 0.39 in)',b'192 g (6.77 oz)',b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM)',b'IPS LCD',"b'5.5 inches, 82.6 cm2 (~66.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~403 ppi density)'","b'Android 4.4.4 (KitKat), ColorOS 2'",b'Qualcomm MSM8974AA Snapdragon 801 (28 nm)',b'Quad-core 2.3 GHz Krait 400',b'Adreno 330',b'microSDXC (uses shared SIM slot)',b'32GB 2GB RAM',,"b'Dual-LED flash, HDR, Schneider Kreuznach certified optics, auto panorama (motorized rotation)'","b'1080p@60fps, 720p@120fps'","b'16 MP, f/2.2, 1/2.3"", 1.34\xc2\xb5m, AF'","b'Dual-LED flash, HDR, Schneider Kreuznach certified optics, auto panorama (motorized rotation)'","b'1080p@60fps, 720p@120fps'",b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 3000 mAh, non-removable'","b'Fast charging 20W, 75% in 30 min (advertised) VOOC'",b'White',"b'N5206, N5207'",b'About 550 EUR',,b'Corning Gorilla Glass 3',,b'O-Click 2.0 bluetooth remote control',,,,,,,,b'Basemark OS II 2.0: 1241Basemark X: 10095',,b'Photo / Video',,b'Endurance rating 64h',,,,,,,,,,,b'Motorized rotating pop-up main camera module',,,,,,,
b'oppo',b'Oppo R1S',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-r1s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all versions',b'HSDPA 850 / 900 / 1900 / 2100 - R1K',b'HSDPA 850 / 900 / 1900 / 2100 TD-SCDMA',"b'3, 7, 38, 39, 40'",,"b'HSPA, LTE'","b'2014, April. Released 2014, June'",b'Discontinued',b'142.7 x 70.4 x 7.1 mm (5.62 x 2.77 x 0.28 in)',b'140 g (4.94 oz)',b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.3 (Jelly Bean)',b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.6 GHz Cortex-A7',b'Adreno 305',b'No',b'16GB 1GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2410 mAh, non-removable'",,"b'White, Blue'","b'R8006, R8007'",b'About 290 EUR',,b'Corning Gorilla Glass 3',,b'eMMC 4.5',,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,
b'oppo',b'Oppo Neo 3',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-neo3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 2100',,,b'HSPA',"b'2014, August. Released 2014, August'",b'Discontinued',b'132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in)',b'128 g (4.52 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~64.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.2.1 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 1900 mAh, removable'",,"b'White, Black'",b'R831K',b'About 130 EUR',"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,
b'oppo',b'Oppo Find 5 Mini',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-find-5-mini.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 2100',,,b'HSPA 42.2/11.5 Mbps',"b'2014, January. Released 2014, January'",b'Discontinued',b'137 x 68 x 7.7 mm (5.39 x 2.68 x 0.30 in)',b'128 g (4.52 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~234 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 2000 mAh, removable'",,"b'White, Black'",b'R827',b'About 240 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,
b'oppo',b'Oppo R2001 Yoyo',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-yoyo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 2100',,,b'HSPA 42.2/11.5 Mbps',"b'2014, May. Released 2014, May'",b'Discontinued',b'138.5 x 69.5 x 9.2 mm (5.45 x 2.74 x 0.36 in)',b'145 g (5.11 oz)',b'Dual SIM (dual stand-by)',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~63.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~234 ppi density)'",b'Android 4.2.1 (Jelly Bean)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'720p',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1900 mAh, removable'",,"b'White, Black'","b'R20, R2001'",b'About 200 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 350 h',b'Up to 6 h',,,
b'oppo',b'Oppo R1001 Joy',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-joy.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 2100',,,b'HSPA',"b'2014, May. Released 2014, May'",b'Discontinued',b'124 x 63 x 9.9 mm (4.88 x 2.48 x 0.39 in)',b'125 g (4.41 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2.1 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,b'LED flash',b'720p@30fps',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1700 mAh, removable'",,"b'White, Black'",b'R1001',b'About 100 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 280 h',b'Up to 7 h',,,
b'oppo',b'Oppo Neo 5',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-neo-5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'eMMC 4.5',b'HSDPA 2100',,,b'HSPA 42.2/5.76 Mbps',"b'2014, August. Released 2014, August'",b'Discontinued',b'132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in)',b'132.5 g (4.69 oz)',b'Micro-SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~64.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'Android 4.3 (Jelly Bean), ColorOS 1.4'",b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,"b'LED flash, panorama, HDR'",b'720p@30fps',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 1900 mAh, removable'",,b'Black',"b'1201, R831L'",b'About 140 EUR',"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,
b'oppo',b'Oppo R3',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-r3.jpg',b'GSM / LTE',b'GSM 850 / 900 / 1800 / 1900',b'eMMC 4.5',b'TD-SCDMA',"b'38, 39, 40'",,"b'HSPA, LTE'","b'2014, June. Released 2014, July'",b'Discontinued',b'142.3 x 70.4 x 6.3 mm (5.60 x 2.77 x 0.25 in)',b'140 g (4.94 oz)',b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.3 (Jelly Bean)',b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.6 GHz Cortex-A7',b'Adreno 305',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Ion 2410 mAh, non-removable'",,"b'Black, white'",,b'About 270 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,b'Yes',b'Yes'
b'oppo',b'Oppo N1 mini',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-n1-mini1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'eMMC 4.5',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 4, 7'",,"b'HSPA, LTE'","b'2014, August. Released 2014, August'",b'Discontinued',b'148.4 x 72.2 x 9.2 mm (5.84 x 2.84 x 0.36 in)',b'150 g (5.29 oz)',b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 4.3 (Jelly Bean), ColorOS 1.4'",b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.6 GHz Cortex-A7',b'Adreno 305',b'No',b'16GB 2GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, 1/3.2"", AF'",b'LED flash',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 2140 mAh, non-removable'",,b'White',b'N5111',b'About 330 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Rotating pop-up main camera module',,,,,,,
b'oppo',b'Oppo Find 7',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-find-7-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all models',b'HSDPA 850 / 900 / 1700 / 1900 / 2100 - Mexico & US model',b'HSDPA 850 / 900 / 1900 / 2100  - international model',"b'1, 3, 7, 20 - International model'",,"b'HSPA, LTE'","b'2014, March. Released 2014, May'",b'Discontinued',b'152.6 x 75 x 9.2 mm (6.01 x 2.95 x 0.36 in)',b'171 g (6.03 oz)',b'Micro-SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~534 ppi density)'","b'Android 4.3 (Jelly Bean), ColorOS'",b'Qualcomm MSM8974AC Snapdragon 801 (28 nm)',b'Quad-core 2.5 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',b'32GB 3GB RAM',,"b'Dual-LED flash, panorama, HDR'","b'4K@30fps, 1080p@60fps, 720p@120fps'","b'13 MP, f/2.0, 1/3"", AF'",,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Po 3000 mAh, removable'","b'Fast charging 20W, 75% in 30 min (advertised) VOOC'","b'White, Black, Astro Black'","b'X9076, X9007'",b'About 440 EUR',,b'Corning Gorilla Glass 3',,b'LTE 700 / 1700 / 2100 - Mexico & US model',b'eMMC 5.0',,,,,,,b'Basemark X: 14968',"b'Contrast ratio: 1123:1 (nominal), 1.691 (sunlight)'",b'Photo / Video',b'Voice 69dB / Noise 70dB / Ring 75dB',b'Endurance rating 44h',,,,,,,,b'Noise -93.8dB / Crosstalk -94.4dB',,,"b'5 MP, f/2.0'",,,,,,,
b'oppo',b'Oppo Find 7a',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-find-7-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all models',b'HSDPA 850 / 900 / 1700 / 1900 / 2100  - Mexico & US model',b'HSDPA 850 / 900 / 1900 / 2100  - international model',"b'1, 3, 7, 20 - International model'",,"b'HSPA, LTE'","b'2014, March. Released 2014, March'",b'Discontinued',b'152.6 x 75 x 9.2 mm (6.01 x 2.95 x 0.36 in)',b'170 g (6.00 oz)',b'Micro-SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'Android 4.3 (Jelly Bean), ColorOS'",b'Qualcomm MSM8974AB Snapdragon 801 (28 nm)',b'Quad-core 2.3 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',,"b'Dual-LED flash, panorama, HDR'","b'4K@30fps, 1080p@60fps, 720p@120fps'","b'13 MP, f/2.0, 1/3"", AF'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Po 2800 mAh, removable'","b'Fast charging 20W, 75% in 30 min (advertised) VOOC'","b'White, Black'",b'X9006',b'About 370 EUR',,b'Corning Gorilla Glass 3',,b'LTE 700 / 1700 / 2100 - Mexico & US model',b'eMMC 5.0',,,,,,,,"b'Contrast ratio: 852 (nominal), 2.279 (sunlight)'",b'Photo / Video',b'Voice 71dB / Noise 72dB / Ring 75dB',b'Endurance rating 60h',,,,,,,,b'Noise -92.7dB / Crosstalk -92.0dB',,,"b'5 MP, f/2.0'",,,,,,,
b'oppo',b'Oppo Neo',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-neo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',,b'HSDPA 2100',,,b'HSPA',"b'2014, February. Released 2014, Q1'",b'Discontinued',b'132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in)',b'130 g (4.59 oz)',b'Single SIM or Dual SIM (dual stand-by)',b'IPS LCD',"b'4.5 inches, 57.6 cm2 (~66.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~207 ppi density)'",b'Android 4.2.1 (Jelly Bean)',,b'Dual-core 1.3 GHz',,b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1900 mAh, removable'",,"b'White, Black'",,b'About 160 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,
b'oppo',b'Oppo R1 R829T',b'https://fdn2.gsmarena.com/vv/bigpic/Oppo-R1-R829T.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'TD-SCDMA',,,b'HSPA',"b'2013, December. Released 2013, December'",b'Discontinued',b'142.7 x 70.4 x 7.1 mm (5.62 x 2.77 x 0.28 in)',b'140 g (4.94 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2.1 (Jelly Bean)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'No',b'16GB 1GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Ion 2410 mAh, non-removable'",,"b'White, Black'",,b'About 300 EUR',,b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,b'Yes',b'Yes'
b'oppo',b'Oppo N1',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-n1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Touch-sensitive panel (back)',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',,,b'HSPA',"b'2013, September. Released 2013, October'",b'Discontinued',b'170.7 x 82.6 x 9 mm (6.72 x 3.25 x 0.35 in)',b'213 g (7.51 oz)',b'Micro-SIM',b'IPS LCD',"b'5.9 inches, 96.0 cm2 (~68.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~373 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Qualcomm Snapdragon 600',b'Quad-core 1.7 GHz Krait 300',b'Adreno 320',b'No',"b'16GB 2GB RAM, 32GB 2GB RAM'",,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, AF'",b'LED flash',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 3610 mAh, non-removable'",,"b'White, dark blue'",,b'About 430 EUR',,,,,,,,,,,,,b'Contrast ratio: 1164:1 (nominal) / 1.470:1 (sunlight)',b'Photo / Video',b'Voice 73dB / Noise 67dB / Ring 78dB',b'Endurance rating 79h',,,,,,,,b'Noise -93.7dB / Crosstalk -83.7dB',,,b'Rotating pop-up main camera module',,,,,,,
