Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Dual,Price,,Triple,Stand-by,Talk time,Features_1,Protection,_1,_1_1,Models,Build,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Dual_1,Music play,Infrared port,Keyboard,Browser,Alert types,Clock,Alarm,SAR EU,SAR,Stand-by_1,Talk time_1,128GB 6GB RAM
b'celkon',b'Celkon C9 Star',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c9-star.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2012, September. Released 2012, October'",b'Discontinued',b'114.3 x 48.8 x 15.6 mm (4.5 x 1.92 x 0.61 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~32.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'Wireless FM radio (no wired headphones required)',b'Proprietary',b'',"b'Li-Ion 1800 mAh, removable'",,"b'Black/Red, Black/Green'",,b'About 20 EUR',b'No',,b'Up to 600 h',b'Up to 15 h',,,b'Audio/video player Auto call record',,,,b'No',b'No',b'500 entries',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon A89',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a-89.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100 / 1800',,b'HSPA',"b'2012, September. Released 2012, Q4'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio'",b'Android 2.3.6 (Gingerbread)',,b'1.0 GHz',,b'microSDHC (dedicated slot)',,b'3.15 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 1400 mAh battery',,b'Black',,b'About 70 EUR',b'MP3/WAV/eAAC player MP4/H.264 player',,b'Up to 300 h',b'Up to 8 h 20 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon CT 1',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-ct1.jpg',b'No cellular connectivity',b'N/A',,,,"b'2012, August. Released 2012, August'",b'Discontinued',b'196 x 114 x 14 mm (7.72 x 4.49 x 0.55 in)',b'-',b'No',b'TFT',"b'7.0 inches, 139.5 cm2 (~62.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',,b'1.2 GHz Cortex-A8',,b'microSDHC (dedicated slot)',,b'2 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',b'No',b'Yes',,b'No',b'Proprietary',b'Accelerometer',b'Non-removable Li-Ion 3000 mAh battery',,"b'Black, Red'",,,b'HDMI port MP4/H.264 player MP3/WAV/AAC/Flac player Organizer Photo/video editor Document editor/viewer Voice memo Predictive text input',,b'Up to 100 h',b'3 h (media player)',,,,,,,b'No',b'No',,,,,,,,b'Yes',,,,,,,,,,
b'celkon',b'Celkon C24',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c24.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, August. Released 2012, August'",b'Discontinued',b'123 x 52 x 14.8 mm (4.84 x 2.05 x 0.58 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~27.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'No',b'No',b'Yes',b'No',,"b'FM radio, recording'",b'Proprietary',b'',b'Removable Li-Ion 1800 mAh battery',,b'Black',,,b'Flashlight',,b'Up to 600 h',b'Up to 15 h',,,b'No',b'Audio/video player King movie',,,b'Yes',b'No',b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C3000',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c3000.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, August. Released 2012, August'",b'Discontinued',b'118.7 x 52.7 x 16.5 mm (4.67 x 2.07 x 0.65 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~28.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'No',b'No',b'Yes',b'No',,b'Wireless FM radio (no wired headphones required)',b'Proprietary',b'',b'Removable Li-Ion 3000 mAh battery',,"b'Black, White/green'",,,b'Flashlight',,b'Up to 750 h',b'Up to 13 h 20 min',,,b'No',b'Audio/video player Auto call record',,,b'No',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon A97i',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a97i-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2012, August. Released 2012, August'",b'Discontinued',b'124 x 64 x 11 mm (4.88 x 2.52 x 0.43 in)',b'139 g (4.90 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'1.0 GHz Cortex-A9',,b'microSDHC (dedicated slot)',,b'8 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',,b'Stereo FM radio',b'microUSB',b'Accelerometer',b'Li-Ion 1500 mAh battery',,"b'Black, White'",,b'About 100 EUR',b'Flashlight',,b'Up to 350 h',b'Up to 9 h 10 min',,,b'MP3/WAV/eAAC player MP4/H.264 player Organizer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A19',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a19.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100 / 1800',,b'HSPA',"b'2012, July. Released 2012, July'",b'Discontinued',b'124 x 68 x 10.8 mm (4.88 x 2.68 x 0.43 in)',b'110 g (3.88 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~54.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 2.3.7 (Gingerbread)',,b'832 MHz',,b'microSDHC (dedicated slot)',,b'5 MP',b'LED flash',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',,b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 1400 mAh battery',,b'Black',,b'About 130 EUR',b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Organizer Voice memo/dial Predictive text input',,b'Up to 300 h',b'Up to 5 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon C607',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c607.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, July. Released 2012, July'",b'Discontinued',b'110.1 x 46 x 16 mm (4.33 x 1.81 x 0.63 in)',b'70 g (2.47 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.1% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'Yes',,b'Yes',,,b'Yes',,b'No',b'Yes',b'No',,b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion 1800 mAh battery',,b'Black/Red',,,b'Flashlight',,b'Up to 600 h',b'Up to 7 h 30 min',,,b'No',b'Audio/video player Auto call record',,,b'No',b'No',b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C262',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c262.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2012, July. Released 2012, July'",b'Discontinued',b'118 x 53 x 13 mm (4.65 x 2.09 x 0.51 in)',b'90 g (3.17 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.9 cm2 (~33.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'Yes',b'No',,b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion 1500 mAh battery',,b'Black/Red',,,b'Flashlight',,b'Up to 350 h',b'Up to 9 h 10 min',,,b'No',b'Audio/video player Auto call record King Movie',,,b'Yes',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C360',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c360.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'119.5 x 54 x 13.9 mm (4.70 x 2.13 x 0.55 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.9 cm2 (~32.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',,b'Wireless FM radio (no wired headphones required)',b'microUSB',b'',b'Removable Li-Ion 1500 mAh battery',,b'Black/Red',,,b'Flashlight',,b'Up to 350 h',b'Up to 9 h 10 min',,,b'No',b'Audio/video player Auto call record King Movie',,,b'Yes',b'No',b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C359',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c359.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2'",b'176 x 220 pixels (~157 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'Yes',,b'Yes',,,b'Yes',b'No',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 950 mAh battery',,b'Black/Red',,,b'Flashlight',,b'Up to 400 h',b'Up to 5 h',,,b'No',b'Audio/video player',,,b'No',b'No',b'500 contacts',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C350',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c350.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'106 x 44 x 14.5 mm (4.17 x 1.73 x 0.57 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~21.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'No',b'No',b'2.0',b'No',,b'Wireless FM radio (no wired headphones required)',b'microUSB',b'',b'Removable Li-Ion 1000 mAh battery',,b'Black/Red',,,b'Flashlight',,b'Up to 400 h',b'Up to 5 h',,,b'No',b'Audio/video player',,,b'No',b'No',b'500 contacts',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon A97',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a97.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA',"b'2012, Q2. Released 2012, Q3'",b'Discontinued',b'124 x 64 x 11 mm (4.88 x 2.52 x 0.43 in)',b'130 g (4.59 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 2.3.6 (Gingerbread)',b'Mediatek MT6575 (40 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',,b'5 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS, recording; FM transmitter'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1500 mAh battery',,b'Black',,b'About 110 EUR',b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Organizer Voice memo/dial Predictive text input',,b'Up to 350 h',b'Up to 9 h 10 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A95',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a95.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA',"b'2012, Q2. Released 2012, Q3'",b'Discontinued',b'112 x 60.5 x 11.5 mm (4.41 x 2.38 x 0.45 in)',b'104 g (3.67 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.2 inches, 30.5 cm2 (~45.0% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",b'Android 2.3.6 (Gingerbread)',b'Mediatek MT6575 (40 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',,b'3.2 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS, recording; FM transmitter'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1400 mAh battery',,b'Black',,b'About 70 EUR',b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Organizer Voice memo/dial Predictive text input',,b'Up to 300 h',b'Up to 8 h 20 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A90',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a90.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA',"b'2012, Q2. Released 2012, Q3'",b'Discontinued',b'128 x 66 x 11.5 mm (5.04 x 2.60 x 0.45 in)',b'128 g (4.52 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~53.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 2.3.5 (Gingerbread)',,b'650 MHz',,b'microSDHC (dedicated slot)',,b'5 MP',,b'Yes',b'Yes',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS, recording; FM transmitter'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1420 mAh battery',,b'Black',,,b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Organizer Voice memo/dial Predictive text input',,b'Up to 300 h',b'Up to 8 h 20 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A99+',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-a99-plus.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA',"b'2012, Q2. Released 2012, Q3'",b'Discontinued',b'126.1 x 65.4 x 12.3 mm (4.96 x 2.57 x 0.48 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.3 inches, 51.0 cm2 (~61.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'",b'Android 2.3.5 (Gingerbread)',,b'650 MHz',,b'microSDHC (dedicated slot)',,"b'8 MP, AF'",b'Dual-LED flash',b'Yes',b'Yes',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS, recording; FM transmitter'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1300 mAh battery',,b'Black',,,b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Organizer Voice memo/dial Predictive text input',,b'Up to 500 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon C770N',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c770n.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'118 x 52 x 12.9 mm (4.65 x 2.05 x 0.51 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~29.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'2 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 1500 mAh battery',,b'Black/Red',,,b'Flashlight',,b'Up to 350 h',b'Up to 9 h 20 min',,,b'No',b'Audio/video player',,,b'Yes',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C705',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c705.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'117 x 51 x 14.5 mm (4.61 x 2.01 x 0.57 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~29.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 1800 mAh battery',,b'Black/Orange',,,b'Flashlight',,b'Up to 600 h',b'Up to 7 h 30 min',,,b'No',b'Audio/video player Auto call record',,,b'No',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C606',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c606.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'119 x 53 x 15.3 mm (4.69 x 2.09 x 0.60 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~28.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',,b'Wireless FM radio (no wired headphones required)',b'microUSB',b'',b'Removable Li-Ion 2000 mAh battery',,b'Black/Red',,,b'Flashlight',,b'Up to 600 h',b'Up to 12 h 30 min',,,b'No',b'Audio/video player Auto call record',,,b'Yes',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C570',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c570.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'116.5 x 49.5 x 9.8 mm (4.59 x 1.95 x 0.39 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~30.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',,b'FM radio',b'microUSB',b'',b'Removable Li-Ion 1000 mAh battery',,b'Black',,,b'No',,b'Up to 200 h',b'Up to 6 h',,,b'Audio/video player',,,,b'Yes',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C504',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c504.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'117 x 49 x 13.9 mm (4.61 x 1.93 x 0.55 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.9 cm2 (~36.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'2 MP',,b'Yes',,,b'Yes',b'No',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 1400 mAh battery',,b'Black/Blue',,,b'Flashlight',,b'Up to 550 h',b'Up to 6 h 40 min',,,b'No',b'Audio/video player',,,b'Yes',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C206',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c206.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'108 x 48 x 16.5 mm (4.25 x 1.89 x 0.65 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~19.7% screen-to-body ratio)'",b'176 x 220 pixels (~157 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'Yes',,b'Yes',,,b'Yes',b'No',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 1500 mAh battery',,b'Black/Green',,,b'Flashlight',,b'Up to 400 h',b'Up to 9 h 20 min',,,b'No',b'Audio/video player Auto call record',,,b'No',b'No',b'300 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C203',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c203.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'107 x 47 x 14.6 mm (4.21 x 1.85 x 0.57 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.3% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'No',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 1500 mAh battery',,b'Black/Red',,,b'Flashlight',,b'Up to 550 h',b'Up to 6 h 40 min',,,b'No',b'Audio/video player Auto call record',,,b'No',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C17',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c17.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'111 x 49.6 x 14.5 mm (4.37 x 1.95 x 0.57 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~32.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'Yes',,b'Yes',,,b'Yes',b'No',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 1000 mAh battery',,b'Black',,,b'Flashlight',,b'Up to 400 h',b'Up to 6 h',,,b'No',b'Audio/video player',,,b'No',b'No',b'300 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,
b'celkon',b'Celkon C75',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-c75.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'110 x 62 x 13 mm (4.33 x 2.44 x 0.51 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.2 inches, 30.5 cm2 (~44.7% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 1200 mAh battery',,b'Black',,,b'No',,b'Up to 400 h',b'Up to 9 h 20 min',,,b'Audio player Video Player King movies Social networking Auto call record',,,,b'Yes',b'No',b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,
b'celkon',b'Celkon i4',b'https://fdn2.gsmarena.com/vv/bigpic/celkon-i4.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'112 x 61 x 10 mm (4.41 x 2.40 x 0.39 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.5 inches, 36.5 cm2 (~53.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB',b'',b'Li-Ion 1200 mAh battery',,b'Black/Silver',,,b'No',,b'Up to 400 h',b'Up to 5 h',,,b'Audio player Video Player King movies Social networking',,,,b'Yes',b'Yes',b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,
